order_id,order_date,store_name,pay_method,deliver_date,landed_days,planned_days,cust_id,cust_name,cust_type,city,province,region,product_id,product,category,subcategory,sales,amount,discount,profit,manager,return,satisfied,dt
CN-2019-100641,2019/4/1,金寨店,其它,2019/4/7,6 ,6,Cust-14980,袁敬,消费者,保定,河北,华北,Prod-10001526,GlobeWeis_外皮和封条_回收,办公用品,信封,188.44,2,0,30.43,张怡莲,0,0,2019
CN-2019-100642,2019/4/1,众兴店,微信,2019/4/7,6 ,6,Cust-14980,袁敬,消费者,保定,河北,华北,Prod-10002840,Fellowes_盒_金属,办公用品,收纳具,175,2,0,36.92,张怡莲,0,0,2019
CN-2019-100631,2019/4/1,海恒店,微信,2019/4/5,4 ,4,Cust-17200,邱廉,公司,泰来,黑龙江,东北,Prod-10004104,Tenex_相框_黑色,家具,用具,725.76,3,0,55.53,郝杰,0,1,2019
CN-2019-100632,2019/4/1,燎原店,信用卡,2019/4/5,4 ,4,Cust-17200,邱廉,公司,泰来,黑龙江,东北,Prod-10002431,Kleencut_剪刀_锯齿状,办公用品,用品,354.48,4,0,22.94,郝杰,0,0,2019
CN-2019-100633,2019/4/1,燎原店,微信,2019/4/5,4 ,4,Cust-17200,邱廉,公司,泰来,黑龙江,东北,Prod-10000408,松下_卡片打印机_多色,技术,设备,2433.48,3,0,283.77,郝杰,0,0,2019
CN-2019-100634,2019/4/1,人民店,微信,2019/4/5,4 ,4,Cust-17200,邱廉,公司,泰来,黑龙江,东北,Prod-10002471,Boston_记号笔_蓝色,办公用品,美术,295.344,3,0.2,49.94,郝杰,0,1,2019
CN-2019-100635,2019/4/1,杨店店,支付宝,2019/4/5,4 ,4,Cust-17200,邱廉,公司,泰来,黑龙江,东北,Prod-10002645,Advantus_灯泡_耐用,家具,用具,239.4,3,0,36.88,郝杰,0,0,2019
CN-2019-100636,2019/4/1,临泉店,微信,2019/4/5,4 ,4,Cust-18700,贺宁,消费者,秦皇岛,河北,华北,Prod-10002903,Elite_大剪刀_锯齿状,办公用品,用品,407.96,2,0,17.86,张怡莲,0,1,2019
CN-2019-100658,2019/4/2,庐江店,其它,2019/4/8,6 ,6,Cust-10105,程安,消费者,牡丹江,黑龙江,东北,Prod-10003806,苹果_办公室电话机_混合尺寸,技术,电话,317.94,1,0,42.79,王倩倩,0,0,2019
CN-2019-100659,2019/4/2,定远店,其它,2019/4/8,6 ,6,Cust-10105,程安,消费者,牡丹江,黑龙江,东北,Prod-10000796,BIC_速写本_金属,办公用品,美术,931.84,5,0.2,-13.71,王倩倩,1,0,2019
CN-2019-100660,2019/4/2,人民店,支付宝,2019/4/8,6 ,6,Cust-10105,程安,消费者,牡丹江,黑龙江,东北,Prod-10000234,Tenex_灯泡_优质,家具,用具,163.8,2,0,48.92,王倩倩,0,0,2019
CN-2019-100653,2019/4/2,临泉店,其它,2019/4/6,4 ,4,Cust-10315,肖保,消费者,唐山,河北,华北,Prod-10001372,Cuisinart_炉灶_黑色,办公用品,器具,7528.08,3,0,385.43,江奕健,0,0,2019
CN-2019-100654,2019/4/2,金寨店,微信,2019/4/6,4 ,4,Cust-10690,潘彩,公司,上海,上海,华东,Prod-10003459,Rubvermaid_框架_优质,家具,用具,1822.968,6,0.4,-52.8,郝杰,0,0,2019
CN-2019-100645,2019/4/2,燎原店,微信,2019/4/4,2 ,1,Cust-13075,秦刚,公司,仪征,江苏,华东,Prod-10002645,Advantus_灯泡_耐用,家具,用具,159.6,2,0,33.72,姜伟,0,0,2019
CN-2019-100646,2019/4/2,人民店,支付宝,2019/4/4,2 ,1,Cust-13075,秦刚,公司,仪征,江苏,华东,Prod-10003871,Stockwell_订书钉_每包_12_个,办公用品,系固件,95.48,2,0,8.05,姜伟,0,1,2019
CN-2019-100647,2019/4/2,金寨店,微信,2019/4/4,2 ,1,Cust-13075,秦刚,公司,仪征,江苏,华东,Prod-10002176,贝尔金_鼠标_耐用,技术,配件,954.8,5,0,76.98,姜伟,0,0,2019
CN-2019-100648,2019/4/2,定远店,微信,2019/4/4,2 ,1,Cust-13075,秦刚,公司,仪征,江苏,华东,Prod-10002841,Lesro_会议桌_组装,家具,桌子,19242.72,8,0.4,-36.86,姜伟,0,0,2019
CN-2019-100649,2019/4/2,燎原店,其它,2019/4/4,2 ,1,Cust-13075,秦刚,公司,仪征,江苏,华东,Prod-10000579,Eldon_门挡_一包多件,家具,用具,1171.8,5,0,268.14,姜伟,0,0,2019
CN-2019-100657,2019/4/2,金寨店,信用卡,2019/4/7,5 ,5,Cust-17620,邱丽雪,公司,衡阳,湖南,中南,Prod-10001062,Acco_订书机_回收,办公用品,装订机,240.1,1,0,27.42,郝杰,1,0,2019
CN-2019-100652,2019/4/2,众兴店,其它,2019/4/6,4 ,4,Cust-17680,邹丽雪,小型企业,浯溪,湖南,中南,Prod-10002032,苹果_耳机_蓝色,技术,电话,683.76,2,0,132.74,王倩倩,0,0,2019
CN-2019-100661,2019/4/2,临泉店,信用卡,2019/4/9,7 ,6,Cust-17965,徐蔓楚,公司,哈尔滨,黑龙江,东北,Prod-10000686,GlobeWeis_局间信封_每套_50_个,办公用品,信封,446.32,2,0,43.42,杨洪光,0,0,2019
CN-2019-100650,2019/4/2,人民店,其它,2019/4/6,4 ,4,Cust-18235,施梦,公司,长沙,湖南,中南,Prod-10002325,Stiletto_尺子_工业,办公用品,用品,77,1,0,5.42,王倩倩,0,0,2019
CN-2019-100651,2019/4/2,人民店,支付宝,2019/4/6,4 ,4,Cust-18235,施梦,公司,长沙,湖南,中南,Prod-10004119,Chromcraft_圆桌_长方形,家具,桌子,6505.38,4,0.25,-72.73,王倩倩,0,0,2019
CN-2019-100655,2019/4/2,海恒店,微信,2019/4/6,4 ,4,Cust-18235,施梦,公司,长沙,湖南,中南,Prod-10004585,Ibico_打孔机_回收,办公用品,装订机,1006.46,7,0,185.75,王倩倩,0,0,2019
CN-2019-100656,2019/4/2,庐江店,微信,2019/4/6,4 ,4,Cust-18235,施梦,公司,长沙,湖南,中南,Prod-10004046,SAFCO_摇椅_红色,家具,椅子,566.622,1,0.1,102.58,王倩倩,0,0,2019
CN-2019-100662,2019/4/3,临泉店,支付宝,2019/4/7,4 ,4,Cust-12700,付芳茵,小型企业,郑州,河南,中南,Prod-10002855,Deflect-O_分层置放架_黑色,家具,用具,236.04,2,0,25.86,王倩倩,0,0,2019
CN-2019-100665,2019/4/3,众兴店,其它,2019/4/9,6 ,6,Cust-17395,徐丽丽,公司,白城,吉林,东北,Prod-10002857,Advantus_橡皮筋_整包,办公用品,系固件,696.78,9,0,184.97,郝杰,0,0,2019
CN-2019-100663,2019/4/3,众兴店,其它,2019/4/8,5 ,5,Cust-21295,龙廷,消费者,潍坊,山东,华东,Prod-10001725,Fiskars_尺子_钢,办公用品,用品,387.24,6,0,18.34,杨洪光,1,0,2019
CN-2019-100664,2019/4/3,定远店,信用卡,2019/4/8,5 ,5,Cust-21295,龙廷,消费者,潍坊,山东,华东,Prod-10001014,Deflect-O_相框_黑色,家具,用具,1453.2,6,0,149.65,杨洪光,0,0,2019
CN-2019-100670,2019/4/4,众兴店,信用卡,2019/4/8,4 ,4,Cust-14215,葛欢,公司,营口,辽宁,东北,Prod-10000039,Acme_尺子_工业,办公用品,用品,461.916,9,0.4,-4.12,杨洪光,0,0,2019
CN-2019-100669,2019/4/4,众兴店,微信,2019/4/8,4 ,4,Cust-15190,谢君,消费者,永川,重庆,西南,Prod-10004832,GlobeWeis_搭扣信封_红色,办公用品,信封,188.16,3,0,39.91,杨洪光,0,0,2019
CN-2019-100666,2019/4/4,海恒店,微信,2019/4/6,2 ,1,Cust-18745,唐宁,公司,哈尔滨,黑龙江,东北,Prod-10002825,Advantus_订书钉_整包,办公用品,系固件,101.36,2,0,12.21,郝杰,0,0,2019
CN-2019-100667,2019/4/4,人民店,信用卡,2019/4/6,2 ,1,Cust-18745,唐宁,公司,哈尔滨,黑龙江,东北,Prod-10000244,摩托罗拉_信号增强器_整包,技术,电话,2005.08,3,0,227.71,郝杰,0,0,2019
CN-2019-100668,2019/4/4,燎原店,支付宝,2019/4/6,2 ,1,Cust-18745,唐宁,公司,哈尔滨,黑龙江,东北,Prod-10001968,惠普_复印机_红色,技术,复印机,2257.64,2,0,151.24,郝杰,0,0,2019
CN-2019-100671,2019/4/4,定远店,信用卡,2019/4/9,5 ,5,Cust-18895,徐谙,消费者,北碚,重庆,西南,Prod-10004000,Sauder_墙角架_金属,家具,书架,3424.4,5,0,181.99,张怡莲,0,0,2019
CN-2019-100674,2019/4/5,临泉店,信用卡,2019/4/8,3 ,3,Cust-11170,胡晨,小型企业,杭州,浙江,华东,Prod-10000128,Novimex_沙滩椅_可调,家具,椅子,678.3,5,0.4,-32.62,杨洪光,0,0,2019
CN-2019-100675,2019/4/5,海恒店,微信,2019/4/8,3 ,3,Cust-11170,胡晨,小型企业,杭州,浙江,华东,Prod-10004354,Enermax_备忘录便条_每包_12_个,办公用品,纸张,277.2,3,0,29.52,杨洪光,0,0,2019
CN-2019-100676,2019/4/5,金寨店,信用卡,2019/4/8,3 ,3,Cust-11170,胡晨,小型企业,杭州,浙江,华东,Prod-10002707,Advantus_按钉_金属,办公用品,系固件,122.22,3,0.4,-10.02,杨洪光,0,0,2019
CN-2019-100672,2019/4/5,金寨店,微信,2019/4/8,3 ,1,Cust-17620,邱丽雪,公司,衡阳,湖南,中南,Prod-10003980,SanDisk_路由器_耐用,技术,配件,3591.84,3,0,121.18,王倩倩,0,0,2019
CN-2019-100673,2019/4/5,临泉店,其它,2019/4/8,3 ,1,Cust-17620,邱丽雪,公司,衡阳,湖南,中南,Prod-10000912,Hamilton_Beach_冰箱_黑色,办公用品,器具,4662.56,2,0,119.31,王倩倩,0,0,2019
CN-2019-100677,2019/4/5,众兴店,其它,2019/4/9,4 ,4,Cust-21805,孙雯,公司,厦门,福建,华东,Prod-10002448,SAFCO_折叠椅_红色,家具,椅子,719.964,2,0.1,144.99,王倩倩,1,0,2019
CN-2019-100678,2019/4/6,燎原店,支付宝,2019/4/11,5 ,5,Cust-13075,秦刚,公司,仪征,江苏,华东,Prod-10002911,Stanley_荧光笔_金属,办公用品,美术,119.168,8,0.8,-3.15,郝杰,0,0,2019
CN-2019-100679,2019/4/7,临泉店,信用卡,2019/4/11,4 ,4,Cust-11635,楚聪,消费者,广州,广东,中南,Prod-10000073,爱普生_计算器_白色,技术,设备,376.488,3,0.4,-15.08,郝杰,0,0,2019
CN-2019-100680,2019/4/7,临泉店,微信,2019/4/11,4 ,4,Cust-18145,秦梦,消费者,合川,重庆,西南,Prod-10002286,SAFCO_椅垫_红色,家具,椅子,558.32,2,0,168.63,姜伟,0,0,2019
CN-2019-100688,2019/4/8,金寨店,微信,2019/4/12,4 ,4,Cust-14935,曾锦,公司,平度,山东,华东,Prod-10001674,Jiffy_外皮和封条_红色,办公用品,信封,219.8,2,0,15.33,杨洪光,0,0,2019
CN-2019-100681,2019/4/8,人民店,信用卡,2019/4/10,2 ,1,Cust-19345,洪强,公司,西昌,四川,西南,Prod-10003582,Smead_运输标签_白色,办公用品,标签,108.36,2,0,38.87,姜伟,0,0,2019
CN-2019-100682,2019/4/8,临泉店,支付宝,2019/4/10,2 ,1,Cust-19345,洪强,公司,西昌,四川,西南,Prod-10004564,Stiletto_大剪刀_锯齿状,办公用品,用品,376.236,3,0.4,-18.54,姜伟,0,0,2019
CN-2019-100683,2019/4/8,海恒店,信用卡,2019/4/11,3 ,1,Cust-19795,巩晒明,小型企业,宿州,安徽,华东,Prod-10003026,Cameo_搭扣信封_银色,办公用品,信封,222.32,4,0,46.81,杨洪光,0,0,2019
CN-2019-100684,2019/4/8,人民店,信用卡,2019/4/11,3 ,1,Cust-19795,巩晒明,小型企业,宿州,安徽,华东,Prod-10004820,Fiskars_尺子_锯齿状,办公用品,用品,675.22,13,0,155.66,杨洪光,0,0,2019
CN-2019-100685,2019/4/8,杨店店,信用卡,2019/4/11,3 ,1,Cust-19795,巩晒明,小型企业,宿州,安徽,华东,Prod-10004733,宜家_古典书架_白色,家具,书架,5799.78,3,0,493.82,杨洪光,0,0,2019
CN-2019-100686,2019/4/8,定远店,微信,2019/4/11,3 ,1,Cust-19795,巩晒明,小型企业,宿州,安徽,华东,Prod-10004405,Avery_文件夹标签_白色,办公用品,标签,127.68,3,0,11.63,杨洪光,0,0,2019
CN-2019-100691,2019/4/8,人民店,信用卡,2019/4/12,4 ,4,Cust-19945,贺绅,消费者,上海,上海,华东,Prod-10003980,SanDisk_路由器_耐用,技术,配件,1197.28,1,0,244.54,杨洪光,0,0,2019
CN-2019-100687,2019/4/8,燎原店,其它,2019/4/12,4 ,4,Cust-19960,许绅,消费者,安阳,河南,中南,Prod-10004910,Brother_复印机_数字化,技术,复印机,2444.68,2,0,233.39,王倩倩,0,0,2019
CN-2019-100689,2019/4/8,燎原店,信用卡,2019/4/12,4 ,4,Cust-19960,许绅,消费者,安阳,河南,中南,Prod-10003947,Cardinal_孔加固材料_耐用,办公用品,装订机,191.52,6,0,47.11,王倩倩,0,0,2019
CN-2019-100690,2019/4/8,海恒店,信用卡,2019/4/12,4 ,4,Cust-19960,许绅,消费者,安阳,河南,中南,Prod-10003227,诺基亚_信号增强器_整包,技术,电话,3824.52,6,0,179.09,王倩倩,0,0,2019
CN-2019-100692,2019/4/9,杨店店,信用卡,2019/4/13,4 ,4,Cust-11020,余婵,公司,包头,内蒙古,华北,Prod-10001653,Barricks_圆桌_长方形,家具,桌子,1863.232,2,0.6,-46.26,张怡莲,0,0,2019
CN-2019-100696,2019/4/9,海恒店,其它,2019/4/13,4 ,4,Cust-11020,余婵,公司,包头,内蒙古,华北,Prod-10001746,Advantus_回形针_整包,办公用品,系固件,156.24,4,0.4,-9.12,张怡莲,0,0,2019
CN-2019-100697,2019/4/9,人民店,信用卡,2019/4/15,6 ,6,Cust-15595,巩关茵,公司,青岛,山东,华东,Prod-10003114,Advantus_闹钟_一包多件,家具,用具,720.3,3,0,52.04,郝杰,0,0,2019
CN-2019-100698,2019/4/9,海恒店,其它,2019/4/15,6 ,6,Cust-15595,巩关茵,公司,青岛,山东,华东,Prod-10000111,Bush_书架_传统,家具,书架,576.38,1,0,90.15,郝杰,0,0,2019
CN-2019-100693,2019/4/9,人民店,微信,2019/4/13,4 ,4,Cust-20500,邓姝,消费者,石家庄,河北,华北,Prod-10000812,Advantus_分层置放架_耐用,家具,用具,218.4,2,0,23.28,张怡莲,0,0,2019
CN-2019-100694,2019/4/9,杨店店,支付宝,2019/4/13,4 ,4,Cust-20500,邓姝,消费者,石家庄,河北,华北,Prod-10004354,Ames_外皮和封条_每套_50_个,办公用品,信封,261.66,3,0,22.56,张怡莲,0,0,2019
CN-2019-100695,2019/4/9,众兴店,微信,2019/4/13,4 ,4,Cust-20500,邓姝,消费者,石家庄,河北,华北,Prod-10002746,松下_收据打印机_耐用,技术,设备,564.76,1,0,162.26,张怡莲,0,0,2019
CN-2019-100703,2019/4/10,临泉店,信用卡,2019/4/15,5 ,5,Cust-13015,姚凤,消费者,广州,广东,中南,Prod-10004167,Ibico_孔加固材料_实惠,办公用品,装订机,130.48,4,0,22.51,王倩倩,0,0,2019
CN-2019-100704,2019/4/10,燎原店,信用卡,2019/4/15,5 ,5,Cust-13015,姚凤,消费者,广州,广东,中南,Prod-10004064,佳能_传真复印机_每套两件,技术,复印机,3571.68,4,0,299.07,王倩倩,0,0,2019
CN-2019-100706,2019/4/10,庐江店,微信,2019/4/15,5 ,5,Cust-13015,姚凤,消费者,广州,广东,中南,Prod-10002418,Rogers_盒_金属,办公用品,收纳具,322.56,3,0,41.19,王倩倩,0,0,2019
CN-2019-100707,2019/4/10,金寨店,微信,2019/4/15,5 ,5,Cust-13015,姚凤,消费者,广州,广东,中南,Prod-10002840,Fellowes_盒_金属,办公用品,收纳具,787.5,9,0,118.58,王倩倩,0,0,2019
CN-2019-100705,2019/4/10,杨店店,支付宝,2019/4/15,5 ,5,Cust-15445,曾康,消费者,天津,天津,华北,Prod-10003670,Advantus_按钉_混合尺寸,办公用品,系固件,277.2,5,0,31.79,张怡莲,0,0,2019
CN-2019-100699,2019/4/10,海恒店,信用卡,2019/4/11,1 ,1,Cust-15865,康丽,消费者,兰州,甘肃,西北,Prod-10000176,Breville_烤面包机_黑色,办公用品,器具,1421.28,4,0,141.87,姜伟,0,0,2019
CN-2019-100700,2019/4/10,众兴店,微信,2019/4/11,1 ,1,Cust-15865,康丽,消费者,兰州,甘肃,西北,Prod-10002247,Cameo_搭扣信封_每套_50_个,办公用品,信封,88.76,2,0,14.77,姜伟,0,0,2019
CN-2019-100701,2019/4/10,众兴店,支付宝,2019/4/11,1 ,1,Cust-19975,彭绅,公司,长沙,湖南,中南,Prod-10001491,Bush_古典书架_金属,家具,书架,3846.64,2,0,289.79,王倩倩,0,0,2019
CN-2019-100702,2019/4/10,金寨店,信用卡,2019/4/11,1 ,1,Cust-19975,彭绅,公司,长沙,湖南,中南,Prod-10000188,KitchenAid_冰箱_银色,办公用品,器具,7401.66,3,0,498.61,王倩倩,0,0,2019
CN-2019-100708,2019/4/11,杨店店,信用卡,2019/4/13,2 ,1,Cust-10030,贾嫒,公司,济宁,内蒙古,华北,Prod-10002262,Stockwell_图钉_每包_12_个,办公用品,系固件,120.96,2,0,11.14,郝杰,0,0,2019
CN-2019-100709,2019/4/11,燎原店,其它,2019/4/13,2 ,1,Cust-11140,何晨,消费者,天津,天津,华北,Prod-10003332,Office_Star_摇椅_黑色,家具,椅子,2584.96,4,0,227.39,张怡莲,0,0,2019
CN-2019-100716,2019/4/11,众兴店,信用卡,2019/4/17,6 ,6,Cust-16435,施黎明,消费者,信宜,广东,中南,Prod-10002468,Cuisinart_烤面包机_白色,办公用品,器具,963.2,4,0,101.56,王倩倩,0,0,2019
CN-2019-100717,2019/4/11,燎原店,微信,2019/4/17,6 ,6,Cust-16435,施黎明,消费者,信宜,广东,中南,Prod-10004820,Fiskars_尺子_锯齿状,办公用品,用品,259.7,5,0,22.64,王倩倩,0,0,2019
CN-2019-100718,2019/4/11,临泉店,微信,2019/4/17,6 ,6,Cust-16435,施黎明,消费者,信宜,广东,中南,Prod-10002783,SanDisk_路由器_回收,技术,配件,2372.16,2,0,112.78,王倩倩,0,0,2019
CN-2019-100719,2019/4/11,金寨店,支付宝,2019/4/17,6 ,6,Cust-16435,施黎明,消费者,信宜,广东,中南,Prod-10002407,Rubvermaid_门挡_优质,家具,用具,395.92,2,0,38.47,王倩倩,0,0,2019
CN-2019-100720,2019/4/11,金寨店,信用卡,2019/4/17,6 ,6,Cust-16435,施黎明,消费者,信宜,广东,中南,Prod-10000960,Binney_&_Smith_铅笔刀_混合尺寸,办公用品,美术,780.08,7,0.2,187.66,王倩倩,0,0,2019
CN-2019-100710,2019/4/11,庐江店,信用卡,2019/4/16,5 ,5,Cust-21115,龙婷,公司,景洪,云南,西南,Prod-10000979,Cuisinart_搅拌机_白色,办公用品,器具,1519.7,5,0,179.49,姜伟,0,0,2019
CN-2019-100711,2019/4/11,燎原店,其它,2019/4/16,5 ,5,Cust-21115,龙婷,公司,景洪,云南,西南,Prod-10004613,Elite_美工刀_工业,办公用品,用品,340.76,2,0,45.96,姜伟,0,0,2019
CN-2019-100712,2019/4/11,燎原店,其它,2019/4/16,5 ,5,Cust-21115,龙婷,公司,景洪,云南,西南,Prod-10001238,Avery_合法证物标签_耐用,办公用品,标签,383.18,7,0,38.46,姜伟,0,0,2019
CN-2019-100713,2019/4/11,定远店,信用卡,2019/4/16,5 ,5,Cust-21115,龙婷,公司,景洪,云南,西南,Prod-10002544,SAFCO_凳子_黑色,家具,椅子,1544.76,2,0,121.02,姜伟,0,0,2019
CN-2019-100714,2019/4/11,金寨店,信用卡,2019/4/16,5 ,5,Cust-21115,龙婷,公司,景洪,云南,西南,Prod-10003555,Sauder_柜_金属,家具,书架,2325.96,3,0,155.33,姜伟,0,0,2019
CN-2019-100715,2019/4/11,金寨店,信用卡,2019/4/16,5 ,5,Cust-21115,龙婷,公司,景洪,云南,西南,Prod-10004416,Bush_墙角架_黑色,家具,书架,1754.76,3,0,195.81,姜伟,0,0,2019
CN-2019-100726,2019/4/12,人民店,其它,2019/4/17,5 ,5,Cust-15850,康丽,消费者,兰州,甘肃,西北,Prod-10001791,摩托罗拉_智能手机_全尺寸,技术,电话,733.992,2,0.4,-48.32,江奕健,0,0,2019
CN-2019-100721,2019/4/12,金寨店,信用卡,2019/4/12,0 ,0,Cust-15910,马丽,消费者,西安,陕西,西北,Prod-10004257,Jiffy_局间信封_每套_50_个,办公用品,信封,650.16,3,0,59.49,江奕健,0,0,2019
CN-2019-100722,2019/4/12,临泉店,其它,2019/4/14,2 ,1,Cust-21550,彭伟,小型企业,广元,四川,西南,Prod-10004353,Elite_开信刀_工业,办公用品,用品,728.784,9,0.4,66.05,杨洪光,0,0,2019
CN-2019-100723,2019/4/12,燎原店,支付宝,2019/4/14,2 ,1,Cust-21550,彭伟,小型企业,广元,四川,西南,Prod-10002159,BIC_钢笔_金属,办公用品,美术,87.024,6,0.8,-9.79,杨洪光,0,0,2019
CN-2019-100724,2019/4/12,燎原店,信用卡,2019/4/14,2 ,1,Cust-21550,彭伟,小型企业,广元,四川,西南,Prod-10000196,Sauder_柜_白色,家具,书架,3316.32,7,0.4,136.34,杨洪光,0,0,2019
CN-2019-100725,2019/4/12,金寨店,微信,2019/4/14,2 ,1,Cust-21550,彭伟,小型企业,广元,四川,西南,Prod-10001198,Chromcraft_电脑桌_组装,家具,桌子,4152.4,5,0.6,-16.85,杨洪光,0,0,2019
CN-2019-100727,2019/4/14,金寨店,信用卡,2019/4/16,2 ,3,Cust-12400,肖冬露,小型企业,图们,吉林,东北,Prod-10004761,Brother_复印机_红色,技术,复印机,6078.1,5,0,305.84,郝杰,0,0,2019
CN-2019-100728,2019/4/14,庐江店,微信,2019/4/16,2 ,3,Cust-12400,肖冬露,小型企业,延吉,吉林,东北,Prod-10003358,Advantus_灯泡_一包多件,家具,用具,469.7,5,0,44.11,郝杰,0,0,2019
CN-2019-100729,2019/4/14,众兴店,支付宝,2019/4/16,2 ,3,Cust-15955,涂丽,消费者,淮南,安徽,华东,Prod-10000581,苹果_充电器_蓝色,技术,电话,8906.94,3,0,489.57,杨洪光,0,0,2019
CN-2019-100735,2019/4/14,人民店,信用卡,2019/4/20,6 ,6,Cust-16345,洪黎明,消费者,南宁,广西,中南,Prod-10000319,Rogers_锁柜_单宽度,办公用品,收纳具,3950.8,4,0,174.04,王倩倩,0,0,2019
CN-2019-100736,2019/4/14,临泉店,支付宝,2019/4/20,6 ,6,Cust-16345,洪黎明,消费者,南宁,广西,中南,Prod-10004659,爱普生_卡片打印机_耐用,技术,设备,1587.32,2,0,224.14,王倩倩,0,0,2019
CN-2019-100737,2019/4/14,海恒店,信用卡,2019/4/20,6 ,6,Cust-16345,洪黎明,消费者,南宁,广西,中南,Prod-10004477,Tenex_文件夹_金属,办公用品,收纳具,312.06,3,0,29.12,王倩倩,0,0,2019
CN-2019-100738,2019/4/14,临泉店,微信,2019/4/20,6 ,6,Cust-16345,洪黎明,消费者,南宁,广西,中南,Prod-10004684,Barricks_木桌_白色,家具,桌子,9084.6,5,0.25,-1.71,王倩倩,0,0,2019
CN-2019-100739,2019/4/14,定远店,信用卡,2019/4/20,6 ,6,Cust-16345,洪黎明,消费者,南宁,广西,中南,Prod-10004708,Fellowes_文件车_工业,办公用品,收纳具,1286.04,2,0,274.85,王倩倩,0,0,2019
CN-2019-100740,2019/4/14,杨店店,其它,2019/4/20,6 ,6,Cust-16345,洪黎明,消费者,南宁,广西,中南,Prod-10003944,Harbour_Creations_圆形标签_白色,办公用品,标签,220.5,7,0,44.52,王倩倩,0,0,2019
CN-2019-100741,2019/4/14,庐江店,其它,2019/4/20,6 ,6,Cust-16345,洪黎明,消费者,南宁,广西,中南,Prod-10000715,Sanford_画布_蓝色,办公用品,美术,377.216,2,0.2,-2.49,王倩倩,0,0,2019
CN-2019-100734,2019/4/14,定远店,其它,2019/4/18,4 ,4,Cust-18265,蔡梦,消费者,淮阴,江苏,华东,Prod-10004552,Lesro_培训桌_白色,家具,桌子,505.848,1,0.6,-22.09,杨洪光,0,0,2019
CN-2019-100731,2019/4/14,定远店,信用卡,2019/4/18,4 ,4,Cust-20200,任实,消费者,北京,北京,华北,Prod-10002705,Sanford_荧光笔_蓝色,办公用品,美术,147,2,0,44.94,张怡莲,0,0,2019
CN-2019-100732,2019/4/14,金寨店,其它,2019/4/18,4 ,4,Cust-20200,任实,消费者,北京,北京,华北,Prod-10003716,BIC_铅笔刀_整包,办公用品,美术,409.92,3,0,16.47,张怡莲,0,0,2019
CN-2019-100733,2019/4/14,海恒店,微信,2019/4/18,4 ,4,Cust-20200,任实,消费者,北京,北京,华北,Prod-10000557,Sauder_搁架_金属,家具,书架,5433.12,6,0,378.04,张怡莲,0,0,2019
CN-2019-100730,2019/4/14,海恒店,支付宝,2019/4/17,3 ,1,Cust-21445,楚伟,公司,武汉,湖北,中南,Prod-10000725,夏普_复印机_每套两件,技术,复印机,3351.6,3,0,210.53,郝杰,0,0,2019
CN-2019-100742,2019/4/15,临泉店,微信,2019/4/16,1 ,1,Cust-15415,戴康,消费者,天津,天津,华北,Prod-10003847,Lesro_培训桌_黑色,家具,桌子,1505.28,3,0.6,-81.5,王倩倩,0,0,2019
CN-2019-100743,2019/4/15,燎原店,信用卡,2019/4/16,1 ,1,Cust-15415,戴康,消费者,天津,天津,华北,Prod-10002575,Wilson_Jones_打孔机_耐用,办公用品,装订机,247.716,3,0.4,39.13,王倩倩,0,0,2019
CN-2019-100744,2019/4/15,人民店,其它,2019/4/17,2 ,3,Cust-17845,巩珑,消费者,汕头,广东,中南,Prod-10004482,Kleencut_尺子_锯齿状,办公用品,用品,335.16,7,0,32.51,郝杰,0,0,2019
CN-2019-100745,2019/4/15,海恒店,微信,2019/4/17,2 ,3,Cust-17845,巩珑,消费者,汕头,广东,中南,Prod-10002679,Enermax_路由器_实惠,技术,配件,10849.86,9,0,484.52,郝杰,0,0,2019
CN-2019-100746,2019/4/15,金寨店,其它,2019/4/20,5 ,5,Cust-19660,谭琼,小型企业,江油,四川,西南,Prod-10002441,Fiskars_尺子_蓝色,办公用品,用品,202.02,5,0.4,-14.23,姜伟,0,0,2019
CN-2019-100756,2019/4/16,众兴店,信用卡,2019/4/21,5 ,5,Cust-10465,孙壁,消费者,桦甸,吉林,东北,Prod-10001578,Deflect-O_闹钟_一包多件,家具,用具,705.18,3,0,184.59,郝杰,0,0,2019
CN-2019-100757,2019/4/16,杨店店,微信,2019/4/21,5 ,5,Cust-10465,孙壁,消费者,桦甸,吉林,东北,Prod-10001063,苹果_智能手机_全尺寸,技术,电话,1162.84,2,0,264.72,郝杰,0,0,2019
CN-2019-100750,2019/4/16,众兴店,支付宝,2019/4/20,4 ,4,Cust-11440,潘舟,消费者,定陶,山东,华东,Prod-10001901,Sauder_搁架_传统,家具,书架,2724.12,3,0,273.72,杨洪光,0,0,2019
CN-2019-100751,2019/4/16,众兴店,信用卡,2019/4/20,4 ,4,Cust-13240,许根基,小型企业,塘沽,天津,华北,Prod-10000928,Jiffy_商业信封_每套_50_个,办公用品,信封,223.44,3,0,41.94,张怡莲,0,0,2019
CN-2019-100749,2019/4/16,临泉店,信用卡,2019/4/20,4 ,4,Cust-13990,陈虎,消费者,宝应,江苏,华东,Prod-10004317,Novimex_圆形标签_耐用,办公用品,标签,93.24,3,0,0.11,杨洪光,0,0,2019
